FLD_ZONE,LUCODE,popul_by_1,risk_group
X,97,6541,low
X,337,6541,low
X,317,6541,low
X,77,6541,low
X,177,6541,low
X,57,6541,low
X,157,6541,low
X,117,6541,low
X,337,6541,low
X,17,6541,low
X,277,6541,low
X,157,6541,low
X,197,6541,low
X,137,6541,low
X,57,6541,low
X,137,6541,low
X,37,6541,low
X,37,6541,low
X,117,6541,low
X,177,6541,low
X,57,6541,low
X,197,6541,low
X,257,6541,low
X,37,6541,low
X,17,6541,low
X,197,6541,low
X,197,6541,low
X,317,6541,low
X,197,6541,low
X,177,6541,low
X,157,6541,low
X,77,6541,low
X,277,6541,low
X,277,6541,low
X,217,6541,low
X,297,6541,low
X,97,6541,low
X,17,6541,low
X,197,6541,low
X,257,6541,low
X,197,6541,low
X,297,6541,low
X,277,6541,low
X,277,6541,low
X,157,6541,low
X,217,6541,low
X,357,6541,low
X,117,6541,low
X,297,6541,low
X,137,6541,low
X,257,6541,low
X,77,6541,low
X,317,6541,low
X,197,6541,low
X,17,6541,low
X,257,6541,low
X,117,6541,low
X,337,6541,low
X,17,6541,low
X,317,6541,low
X,217,6541,low
X,217,6541,low
X,337,6541,low
X,177,6541,low
X,277,6541,low
X,357,6541,low
X,37,6541,low
X,237,6541,low
X,137,6541,low
X,237,6541,low
X,357,6541,low
X,357,6541,low
X,297,6541,low
X,357,6541,low
X,77,6541,low
X,337,6541,low
X,57,6541,low
X,137,6541,low
X,117,6541,low
X,237,6541,low
X,117,6541,low
X,137,6541,low
X,217,6541,low
X,57,6541,low
X,317,6541,low
X,77,6541,low
X,197,6541,low
X,157,6541,low
X,297,6541,low
X,77,6541,low
X,10,4883,moderate
X,150,4883,moderate
X,50,4883,moderate
X,170,4883,moderate
X,350,4883,moderate
X,350,4883,moderate
X,350,4883,moderate
X,50,4883,moderate
X,10,4883,moderate
X,290,4883,moderate
X,70,4883,moderate
X,50,4883,moderate
X,210,4883,moderate
X,10,4883,moderate
X,270,4883,moderate
X,150,4883,moderate
X,170,4883,moderate
X,290,4883,moderate
X,210,4883,moderate
X,10,4883,moderate
X,10,4883,moderate
X,170,4883,moderate
X,10,4883,moderate
X,10,4883,moderate
X,170,4883,moderate
X,250,4883,moderate
X,170,4883,moderate
X,290,4883,moderate
X,10,4883,moderate
X,210,4883,moderate
X,210,4883,moderate
X,250,4883,moderate
X,170,4883,moderate
X,50,4883,moderate
X,10,4883,moderate
X,330,4883,moderate
X,210,4883,moderate
X,10,4883,moderate
X,350,4883,moderate
X,270,4883,moderate
X,170,4883,moderate
X,10,4883,moderate
X,50,4883,moderate
X,350,4883,moderate
X,230,4883,moderate
X,10,4883,moderate
X,270,4883,moderate
X,350,4883,moderate
X,210,4883,moderate
X,350,4883,moderate
X,270,4883,moderate
X,210,4883,moderate
X,210,4883,moderate
X,250,4883,moderate
X,50,4883,moderate
X,270,4883,moderate
X,150,4883,moderate
X,230,4883,moderate
X,290,4883,moderate
X,270,4883,moderate
X,230,4883,moderate
X,290,4883,moderate
X,210,4883,moderate
X,170,4883,moderate
X,270,4883,moderate
X,50,4883,moderate
X,170,4883,moderate
X,170,4883,moderate
X,250,4883,moderate
X,50,4883,moderate
X,270,4883,moderate
X,50,4883,moderate
X,30,4883,moderate
X,150,4883,moderate
X,330,4883,moderate
X,70,4883,moderate
X,90,4883,moderate
X,250,4883,moderate
X,190,4883,moderate
X,110,4883,moderate
X,130,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,190,4883,moderate
X,310,4883,moderate
X,130,4883,moderate
X,190,4883,moderate
X,230,4883,moderate
X,130,4883,moderate
X,130,4883,moderate
X,190,4883,moderate
X,230,4883,moderate
X,350,4883,moderate
X,70,4883,moderate
X,90,4883,moderate
X,310,4883,moderate
X,310,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,210,4883,moderate
X,310,4883,moderate
X,130,4883,moderate
X,310,4883,moderate
X,290,4883,moderate
X,190,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,70,4883,moderate
X,90,4883,moderate
X,330,4883,moderate
X,130,4883,moderate
X,190,4883,moderate
X,130,4883,moderate
X,230,4883,moderate
X,150,4883,moderate
X,30,4883,moderate
X,90,4883,moderate
X,290,4883,moderate
X,30,4883,moderate
X,190,4883,moderate
X,110,4883,moderate
X,190,4883,moderate
X,290,4883,moderate
X,330,4883,moderate
X,30,4883,moderate
X,130,4883,moderate
X,70,4883,moderate
X,190,4883,moderate
X,330,4883,moderate
X,30,4883,moderate
X,270,4883,moderate
X,310,4883,moderate
X,30,4883,moderate
X,90,4883,moderate
X,130,4883,moderate
X,270,4883,moderate
X,90,4883,moderate
X,190,4883,moderate
X,270,4883,moderate
X,30,4883,moderate
X,190,4883,moderate
X,130,4883,moderate
X,130,4883,moderate
X,350,4883,moderate
X,110,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,110,4883,moderate
X,90,4883,moderate
X,310,4883,moderate
X,290,4883,moderate
X,110,4883,moderate
X,230,4883,moderate
X,90,4883,moderate
X,70,4883,moderate
X,310,4883,moderate
X,310,4883,moderate
X,70,4883,moderate
X,330,4883,moderate
X,110,4883,moderate
X,250,4883,moderate
X,230,4883,moderate
X,310,4883,moderate
X,310,4883,moderate
X,110,4883,moderate
X,250,4883,moderate
X,330,4883,moderate
X,150,4883,moderate
X,110,4883,moderate
X,310,4883,moderate
X,110,4883,moderate
X,250,4883,moderate
X,110,4883,moderate
X,310,4883,moderate
X,70,4883,moderate
X,310,4883,moderate
X,110,4883,moderate
X,170,4883,moderate
X,290,4883,moderate
X,90,4883,moderate
X,110,4883,moderate
X,350,4883,moderate
X,130,4883,moderate
X,330,4883,moderate
X,90,4883,moderate
X,230,4883,moderate
X,330,4883,moderate
X,110,4883,moderate
X,290,4883,moderate
X,130,4883,moderate
X,310,4883,moderate
X,310,4883,moderate
X,210,4883,moderate
X,110,4883,moderate
X,270,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,130,4883,moderate
X,90,4883,moderate
X,310,4883,moderate
X,110,4883,moderate
X,90,4883,moderate
X,310,4883,moderate
X,110,4883,moderate
X,210,4883,moderate
X,110,4883,moderate
X,150,4883,moderate
X,90,4883,moderate
X,170,4883,moderate
X,310,4883,moderate
X,70,4883,moderate
X,90,4883,moderate
X,110,4883,moderate
X,230,4883,moderate
X,150,4883,moderate
X,30,4883,moderate
X,350,4883,moderate
X,250,4883,moderate
X,210,4883,moderate
X,350,4883,moderate
X,290,4883,moderate
X,150,4883,moderate
X,230,4883,moderate
X,10,4883,moderate
X,210,4883,moderate
X,250,4883,moderate
X,210,4883,moderate
X,230,4883,moderate
X,70,4883,moderate
X,50,4883,moderate
X,250,4883,moderate
X,290,4883,moderate
X,330,4883,moderate
X,250,4883,moderate
X,170,4883,moderate
X,350,4883,moderate
X,210,4883,moderate
X,70,4883,moderate
X,250,4883,moderate
X,10,4883,moderate
X,170,4883,moderate
X,210,4883,moderate
X,290,4883,moderate
X,270,4883,moderate
X,150,4883,moderate
X,270,4883,moderate
X,190,4883,moderate
X,230,4883,moderate
X,270,4883,moderate
X,350,4883,moderate
X,150,4883,moderate
X,330,4883,moderate
X,150,4883,moderate
X,350,4883,moderate
X,50,4883,moderate
X,50,4883,moderate
X,50,4883,moderate
X,250,4883,moderate
X,270,4883,moderate
X,230,4883,moderate
X,330,4883,moderate
X,350,4883,moderate
X,50,4883,moderate
X,170,4883,moderate
X,230,4883,moderate
X,70,4883,moderate
X,150,4883,moderate
X,50,4883,moderate
X,150,4883,moderate
X,290,4883,moderate
X,10,4883,moderate
X,330,4883,moderate
X,170,4883,moderate
X,210,4883,moderate
X,50,4883,moderate
X,250,4883,moderate
X,330,4883,moderate
X,50,4883,moderate
X,330,4883,moderate
X,50,4883,moderate
X,170,4883,moderate
X,10,4883,moderate
X,50,4883,moderate
X,70,4883,moderate
X,350,4883,moderate
X,10,4883,moderate
X,190,4883,moderate
X,30,4883,moderate
X,250,4883,moderate
X,330,4883,moderate
X,350,4883,moderate
X,70,4883,moderate
X,150,4883,moderate
X,330,4883,moderate
X,290,4883,moderate
X,30,4883,moderate
X,150,4883,moderate
X,190,4883,moderate
X,150,4883,moderate
X,30,4883,moderate
X,290,4883,moderate
X,30,4883,moderate
X,30,4883,moderate
X,250,4883,moderate
X,30,4883,moderate
X,190,4883,moderate
X,270,4883,moderate
X,230,4883,moderate
X,30,4883,moderate
X,230,4883,moderate
X,30,4883,moderate
X,30,4883,moderate
X,190,4883,moderate
X,110,4883,moderate
X,30,4883,moderate
X,30,4883,moderate
X,70,4883,moderate
X,350,4883,moderate
X,70,4883,moderate
X,190,4883,moderate
X,210,4883,moderate
X,10,4883,moderate
X,330,4883,moderate
X,150,4883,moderate
X,290,4883,moderate
X,150,4883,moderate
X,230,4883,moderate
X,290,4883,moderate
X,250,4883,moderate
X,10,4883,moderate
X,270,4883,moderate
X,330,4883,moderate
X,230,4883,moderate
X,250,4883,moderate
X,270,4883,moderate
X,70,4883,moderate
X,170,4883,moderate
X,70,4883,moderate
X,190,4883,moderate
X,170,4883,moderate
X,70,4883,moderate
X,190,4883,moderate
X,97,6541,low
X,157,6541,low
X,357,6541,low
X,197,6541,low
X,297,6541,low
X,237,6541,low
X,277,6541,low
X,97,6541,low
X,57,6541,low
X,157,6541,low
X,237,6541,low
X,197,6541,low
X,97,6541,low
X,217,6541,low
X,297,6541,low
X,317,6541,low
X,37,6541,low
X,237,6541,low
X,137,6541,low
X,257,6541,low
X,97,6541,low
X,297,6541,low
X,157,6541,low
X,357,6541,low
X,357,6541,low
X,97,6541,low
X,97,6541,low
X,97,6541,low
X,177,6541,low
X,257,6541,low
X,157,6541,low
X,217,6541,low
X,297,6541,low
X,217,6541,low
X,297,6541,low
X,317,6541,low
X,57,6541,low
X,177,6541,low
X,297,6541,low
X,357,6541,low
X,357,6541,low
X,277,6541,low
X,257,6541,low
X,177,6541,low
X,337,6541,low
X,137,6541,low
X,197,6541,low
X,97,6541,low
X,297,6541,low
X,177,6541,low
X,357,6541,low
X,237,6541,low
X,197,6541,low
X,17,6541,low
X,257,6541,low
X,37,6541,low
X,197,6541,low
X,97,6541,low
X,217,6541,low
X,197,6541,low
X,257,6541,low
X,257,6541,low
X,317,6541,low
X,137,6541,low
X,337,6541,low
X,137,6541,low
X,97,6541,low
X,237,6541,low
X,317,6541,low
X,37,6541,low
X,177,6541,low
X,17,6541,low
X,337,6541,low
X,297,6541,low
X,297,6541,low
X,157,6541,low
X,217,6541,low
X,257,6541,low
X,317,6541,low
X,137,6541,low
X,37,6541,low
X,217,6541,low
X,177,6541,low
X,197,6541,low
X,97,6541,low
X,277,6541,low
X,297,6541,low
X,317,6541,low
X,197,6541,low
X,237,6541,low
X,297,6541,low
X,217,6541,low
X,177,6541,low
X,317,6541,low
X,217,6541,low
X,137,6541,low
X,97,6541,low
X,297,6541,low
X,57,6541,low
X,197,6541,low
X,97,6541,low
X,317,6541,low
X,97,6541,low
X,137,6541,low
X,317,6541,low
X,317,6541,low
X,297,6541,low
X,217,6541,low
X,177,6541,low
X,197,6541,low
X,177,6541,low
X,137,6541,low
X,197,6541,low
X,237,6541,low
X,317,6541,low
X,37,6541,low
X,37,6541,low
X,297,6541,low
X,297,6541,low
X,357,6541,low
X,137,6541,low
X,297,6541,low
X,197,6541,low
X,317,6541,low
X,157,6541,low
X,157,6541,low
X,97,6541,low
X,197,6541,low
X,357,6541,low
X,357,6541,low
X,297,6541,low
X,177,6541,low
X,97,6541,low
X,197,6541,low
X,217,6541,low
X,257,6541,low
X,357,6541,low
X,37,6541,low
X,177,6541,low
X,97,6541,low
X,257,6541,low
X,297,6541,low
X,157,6541,low
X,157,6541,low
X,137,6541,low
X,297,6541,low
X,97,6541,low
X,257,6541,low
X,37,6541,low
X,317,6541,low
X,257,6541,low
X,257,6541,low
X,357,6541,low
X,317,6541,low
X,297,6541,low
X,157,6541,low
X,177,6541,low
X,237,6541,low
X,337,6541,low
X,237,6541,low
X,97,6541,low
X,137,6541,low
X,197,6541,low
X,57,6541,low
X,297,6541,low
X,297,6541,low
X,217,6541,low
X,97,6541,low
X,257,6541,low
X,357,6541,low
X,237,6541,low
X,197,6541,low
X,197,6541,low
X,297,6541,low
X,177,6541,low
X,97,6541,low
X,217,6541,low
X,137,6541,low
X,317,6541,low
X,157,6541,low
X,37,6541,low
X,237,6541,low
X,97,6541,low
X,297,6541,low
X,37,6541,low
X,157,6541,low
X,257,6541,low
X,357,6541,low
X,217,6541,low
X,157,6541,low
X,177,6541,low
X,297,6541,low
X,297,6541,low
X,197,6541,low
X,317,6541,low
X,257,6541,low
X,317,6541,low
X,97,6541,low
X,137,6541,low
X,357,6541,low
X,97,6541,low
X,297,6541,low
X,97,6541,low
X,217,6541,low
X,257,6541,low
X,177,6541,low
X,357,6541,low
X,357,6541,low
X,137,6541,low
X,97,6541,low
X,197,6541,low
X,177,6541,low
X,317,6541,low
X,257,6541,low
X,177,6541,low
X,97,6541,low
X,237,6541,low
X,137,6541,low
X,257,6541,low
X,97,6541,low
X,177,6541,low
X,297,6541,low
X,57,6541,low
X,297,6541,low
X,337,6541,low
X,217,6541,low
X,317,6541,low
X,137,6541,low
X,157,6541,low
X,317,6541,low
X,57,6541,low
X,317,6541,low
X,257,6541,low
X,297,6541,low
X,357,6541,low
X,297,6541,low
X,97,6541,low
X,97,6541,low
X,237,6541,low
X,317,6541,low
X,177,6541,low
X,317,6541,low
X,137,6541,low
X,197,6541,low
X,357,6541,low
X,137,6541,low
X,257,6541,low
X,237,6541,low
X,57,6541,low
X,197,6541,low
X,337,6541,low
X,297,6541,low
X,197,6541,low
X,317,6541,low
X,57,6541,low
X,257,6541,low
X,97,6541,low
X,137,6541,low
X,177,6541,low
X,97,6541,low
X,237,6541,low
X,217,6541,low
X,197,6541,low
X,97,6541,low
X,217,6541,low
X,137,6541,low
X,357,6541,low
X,137,6541,low
X,157,6541,low
X,177,6541,low
X,297,6541,low
X,297,6541,low
X,97,6541,low
X,177,6541,low
X,297,6541,low
X,317,6541,low
X,37,6541,low
X,297,6541,low
X,37,6541,low
X,177,6541,low
X,237,6541,low
X,37,6541,low
X,297,6541,low
X,317,6541,low
X,297,6541,low
X,57,6541,low
X,297,6541,low
X,137,6541,low
X,97,6541,low
X,197,6541,low
X,177,6541,low
X,177,6541,low
X,217,6541,low
X,217,6541,low
X,157,6541,low
X,137,6541,low
X,97,6541,low
X,317,6541,low
X,197,6541,low
X,297,6541,low
X,317,6541,low
X,197,6541,low
X,157,6541,low
X,337,6541,low
X,257,6541,low
X,157,6541,low
X,257,6541,low
X,177,6541,low
X,357,6541,low
X,257,6541,low
X,137,6541,low
X,317,6541,low
X,357,6541,low
X,297,6541,low
X,57,6541,low
X,197,6541,low
X,357,6541,low
X,57,6541,low
X,197,6541,low
X,177,6541,low
X,177,6541,low
X,297,6541,low
X,97,6541,low
X,337,6541,low
X,297,6541,low
X,317,6541,low
X,177,6541,low
X,97,6541,low
X,317,6541,low
X,237,6541,low
X,197,6541,low
X,297,6541,low
X,57,6541,low
X,137,6541,low
X,37,6541,low
X,137,6541,low
X,337,6541,low
X,157,6541,low
X,197,6541,low
X,357,6541,low
X,297,6541,low
X,97,6541,low
X,97,6541,low
X,257,6541,low
X,177,6541,low
X,297,6541,low
X,217,6541,low
X,317,6541,low
X,197,6541,low
X,257,6541,low
X,137,6541,low
X,177,6541,low
X,217,6541,low
X,257,6541,low
X,357,6541,low
X,97,6541,low
X,137,6541,low
X,357,6541,low
X,297,6541,low
X,137,6541,low
X,157,6541,low
X,317,6541,low
X,237,6541,low
X,177,6541,low
X,317,6541,low
X,237,6541,low
X,177,6541,low
X,177,6541,low
X,297,6541,low
X,197,6541,low
X,37,6541,low
X,297,6541,low
X,317,6541,low
X,257,6541,low
X,297,6541,low
X,237,6541,low
X,157,6541,low
X,317,6541,low
X,257,6541,low
X,177,6541,low
X,197,6541,low
X,177,6541,low
X,317,6541,low
X,137,6541,low
X,97,6541,low
X,257,6541,low
X,257,6541,low
X,197,6541,low
X,217,6541,low
X,97,6541,low
X,177,6541,low
X,97,6541,low
X,337,6541,low
X,357,6541,low
X,277,6541,low
X,157,6541,low
X,257,6541,low
X,197,6541,low
X,357,6541,low
X,97,6541,low
X,157,6541,low
X,137,6541,low
X,297,6541,low
X,37,6541,low
X,317,6541,low
X,177,6541,low
X,157,6541,low
X,137,6541,low
X,297,6541,low
X,97,6541,low
X,277,6541,low
X,137,6541,low
X,37,6541,low
X,37,6541,low
X,297,6541,low
X,337,6541,low
X,217,6541,low
X,197,6541,low
X,97,6541,low
X,177,6541,low
X,317,6541,low
X,57,6541,low
X,177,6541,low
X,197,6541,low
X,297,6541,low
X,197,6541,low
X,357,6541,low
X,97,6541,low
X,197,6541,low
X,257,6541,low
X,317,6541,low
X,297,6541,low
X,277,6541,low
X,257,6541,low
X,297,6541,low
X,197,6541,low
X,177,6541,low
X,137,6541,low
X,57,6541,low
X,97,6541,low
X,217,6541,low
X,97,6541,low
X,157,6541,low
X,97,6541,low
X,137,6541,low
X,177,6541,low
X,137,6541,low
X,357,6541,low
X,297,6541,low
X,257,6541,low
X,277,6541,low
X,317,6541,low
X,297,6541,low
X,237,6541,low
X,197,6541,low
X,217,6541,low
X,257,6541,low
X,237,6541,low
X,37,6541,low
X,97,6541,low
X,357,6541,low
X,317,6541,low
X,297,6541,low
X,297,6541,low
X,37,6541,low
X,57,6541,low
X,237,6541,low
X,157,6541,low
X,257,6541,low
X,337,6541,low
X,97,6541,low
X,357,6541,low
X,297,6541,low
X,217,6541,low
X,277,6541,low
X,137,6541,low
X,297,6541,low
X,177,6541,low
X,337,6541,low
X,57,6541,low
X,297,6541,low
X,97,6541,low
X,137,6541,low
X,277,6541,low
X,37,6541,low
X,177,6541,low
X,317,6541,low
X,357,6541,low
X,257,6541,low
X,297,6541,low
X,197,6541,low
X,197,6541,low
X,317,6541,low
X,357,6541,low
X,97,6541,low
X,237,6541,low
X,37,6541,low
X,297,6541,low
X,317,6541,low
X,197,6541,low
X,97,6541,low
X,317,6541,low
X,357,6541,low
X,177,6541,low
X,157,6541,low
X,297,6541,low
X,57,6541,low
X,317,6541,low
X,217,6541,low
X,137,6541,low
X,217,6541,low
X,97,6541,low
X,357,6541,low
X,57,6541,low
X,297,6541,low
X,37,6541,low
X,317,6541,low
X,257,6541,low
X,277,6541,low
X,297,6541,low
X,97,6541,low
X,177,6541,low
X,97,6541,low
X,257,6541,low
X,257,6541,low
X,177,6541,low
X,237,6541,low
X,257,6541,low
X,217,6541,low
X,97,6541,low
X,237,6541,low
X,297,6541,low
X,257,6541,low
X,197,6541,low
X,137,6541,low
X,217,6541,low
X,257,6541,low
X,137,6541,low
X,57,6541,low
X,177,6541,low
X,57,6541,low
X,357,6541,low
X,217,6541,low
X,297,6541,low
X,97,6541,low
X,317,6541,low
X,277,6541,low
X,177,6541,low
X,357,6541,low
X,137,6541,low
X,317,6541,low
X,257,6541,low
X,297,6541,low
X,237,6541,low
X,137,6541,low
X,297,6541,low
X,317,6541,low
X,57,6541,low
X,157,6541,low
X,237,6541,low
X,257,6541,low
X,237,6541,low
X,197,6541,low
X,217,6541,low
X,277,6541,low
X,57,6541,low
X,97,6541,low
X,317,6541,low
X,297,6541,low
X,97,6541,low
X,197,6541,low
X,97,6541,low
X,297,6541,low
X,157,6541,low
X,177,6541,low
X,97,6541,low
X,297,6541,low
X,97,6541,low
X,197,6541,low
X,137,6541,low
X,257,6541,low
X,317,6541,low
X,217,6541,low
X,217,6541,low
X,97,6541,low
X,197,6541,low
X,197,6541,low
X,257,6541,low
X,257,6541,low
X,297,6541,low
X,237,6541,low
X,357,6541,low
X,357,6541,low
X,177,6541,low
X,337,6541,low
X,157,6541,low
X,97,6541,low
X,297,6541,low
X,177,6541,low
X,357,6541,low
X,237,6541,low
X,37,6541,low
X,37,6541,low
X,97,6541,low
X,137,6541,low
X,317,6541,low
X,157,6541,low
X,57,6541,low
X,297,6541,low
X,257,6541,low
X,297,6541,low
X,317,6541,low
X,257,6541,low
X,97,6541,low
X,317,6541,low
X,97,6541,low
X,37,6541,low
X,297,6541,low
X,37,6541,low
X,217,6541,low
X,297,6541,low
X,137,6541,low
X,57,6541,low
X,297,6541,low
X,257,6541,low
X,357,6541,low
X,277,6541,low
X,297,6541,low
X,177,6541,low
X,177,6541,low
X,237,6541,low
X,157,6541,low
X,177,6541,low
X,357,6541,low
X,97,6541,low
X,37,6541,low
X,177,6541,low
X,357,6541,low
X,297,6541,low
X,257,6541,low
X,237,6541,low
X,277,6541,low
X,137,6541,low
X,157,6541,low
X,197,6541,low
X,317,6541,low
X,177,6541,low
X,237,6541,low
X,37,6541,low
X,217,6541,low
X,137,6541,low
X,257,6541,low
X,297,6541,low
X,157,6541,low
X,177,6541,low
X,297,6541,low
X,37,6541,low
X,97,6541,low
X,317,6541,low
X,97,6541,low
X,177,6541,low
X,97,6541,low
X,137,6541,low
X,297,6541,low
X,197,6541,low
X,197,6541,low
X,257,6541,low
X,357,6541,low
X,177,6541,low
X,97,6541,low
X,337,6541,low
X,217,6541,low
X,197,6541,low
X,217,6541,low
X,137,6541,low
X,97,6541,low
X,277,6541,low
X,357,6541,low
X,97,6541,low
X,297,6541,low
X,197,6541,low
X,317,6541,low
X,197,6541,low
X,197,6541,low
X,117,6541,low
X,357,6541,low
X,277,6541,low
X,57,6541,low
X,217,6541,low
X,37,6541,low
X,317,6541,low
X,77,6541,low
X,157,6541,low
X,77,6541,low
X,17,6541,low
X,17,6541,low
X,337,6541,low
X,17,6541,low
X,257,6541,low
X,177,6541,low
X,117,6541,low
X,177,6541,low
X,77,6541,low
X,37,6541,low
X,357,6541,low
X,317,6541,low
X,117,6541,low
X,337,6541,low
X,177,6541,low
X,17,6541,low
X,57,6541,low
X,117,6541,low
X,117,6541,low
X,277,6541,low
X,217,6541,low
X,37,6541,low
X,357,6541,low
X,157,6541,low
X,77,6541,low
X,237,6541,low
X,157,6541,low
X,177,6541,low
X,277,6541,low
X,77,6541,low
X,357,6541,low
X,317,6541,low
X,117,6541,low
X,257,6541,low
X,337,6541,low
X,117,6541,low
X,37,6541,low
X,77,6541,low
X,357,6541,low
X,257,6541,low
X,57,6541,low
X,197,6541,low
X,17,6541,low
X,237,6541,low
X,117,6541,low
X,77,6541,low
X,277,6541,low
X,337,6541,low
X,237,6541,low
X,57,6541,low
X,277,6541,low
X,57,6541,low
X,37,6541,low
X,337,6541,low
X,317,6541,low
X,257,6541,low
X,177,6541,low
X,17,6541,low
X,77,6541,low
X,117,6541,low
X,157,6541,low
X,37,6541,low
X,337,6541,low
X,277,6541,low
X,357,6541,low
X,17,6541,low
X,317,6541,low
X,77,6541,low
X,57,6541,low
X,77,6541,low
X,257,6541,low
X,77,6541,low
X,117,6541,low
X,337,6541,low
X,17,6541,low
X,57,6541,low
X,37,6541,low
X,197,6541,low
X,197,6541,low
X,357,6541,low
X,217,6541,low
X,37,6541,low
X,57,6541,low
X,257,6541,low
X,117,6541,low
X,317,6541,low
X,237,6541,low
X,77,6541,low
X,77,6541,low
X,57,6541,low
X,117,6541,low
X,157,6541,low
X,277,6541,low
X,357,6541,low
X,17,6541,low
X,357,6541,low
X,197,6541,low
X,237,6541,low
X,217,6541,low
X,17,6541,low
X,197,6541,low
X,157,6541,low
X,237,6541,low
X,317,6541,low
X,157,6541,low
X,77,6541,low
X,117,6541,low
X,17,6541,low
X,357,6541,low
X,337,6541,low
X,217,6541,low
X,57,6541,low
X,277,6541,low
X,357,6541,low
X,117,6541,low
X,37,6541,low
X,77,6541,low
X,217,6541,low
X,17,6541,low
X,357,6541,low
X,117,6541,low
X,77,6541,low
X,257,6541,low
X,337,6541,low
X,57,6541,low
X,317,6541,low
X,197,6541,low
X,277,6541,low
X,117,6541,low
X,177,6541,low
X,157,6541,low
X,117,6541,low
X,37,6541,low
X,317,6541,low
X,277,6541,low
X,197,6541,low
X,237,6541,low
X,77,6541,low
X,357,6541,low
X,337,6541,low
X,337,6541,low
X,17,6541,low
X,237,6541,low
X,197,6541,low
X,37,6541,low
X,177,6541,low
X,57,6541,low
X,337,6541,low
X,117,6541,low
X,217,6541,low
X,257,6541,low
X,237,6541,low
X,217,6541,low
X,17,6541,low
X,337,6541,low
X,77,6541,low
X,77,6541,low
X,357,6541,low
X,57,6541,low
X,337,6541,low
X,277,6541,low
X,317,6541,low
X,17,6541,low
X,117,6541,low
X,17,6541,low
X,77,6541,low
X,237,6541,low
X,117,6541,low
X,57,6541,low
X,337,6541,low
X,57,6541,low
X,57,6541,low
X,157,6541,low
X,337,6541,low
X,357,6541,low
X,57,6541,low
X,277,6541,low
X,317,6541,low
X,77,6541,low
X,17,6541,low
X,157,6541,low
X,237,6541,low
X,257,6541,low
X,117,6541,low
X,17,6541,low
X,37,6541,low
X,277,6541,low
X,237,6541,low
X,197,6541,low
X,117,6541,low
X,257,6541,low
X,297,6541,low
X,117,6541,low
X,57,6541,low
X,317,6541,low
X,357,6541,low
X,237,6541,low
X,17,6541,low
X,77,6541,low
X,177,6541,low
X,37,6541,low
X,277,6541,low
X,237,6541,low
X,157,6541,low
X,77,6541,low
X,257,6541,low
X,217,6541,low
X,217,6541,low
X,37,6541,low
X,17,6541,low
X,277,6541,low
X,257,6541,low
X,157,6541,low
X,57,6541,low
X,137,6541,low
X,337,6541,low
X,17,6541,low
X,37,6541,low
X,337,6541,low
X,177,6541,low
X,357,6541,low
X,217,6541,low
X,237,6541,low
X,77,6541,low
X,317,6541,low
X,217,6541,low
X,77,6541,low
X,337,6541,low
X,357,6541,low
X,197,6541,low
X,57,6541,low
X,137,6541,low
X,237,6541,low
X,257,6541,low
X,77,6541,low
X,117,6541,low
X,357,6541,low
X,17,6541,low
X,37,6541,low
X,137,6541,low
X,117,6541,low
X,337,6541,low
X,37,6541,low
X,277,6541,low
X,177,6541,low
X,177,6541,low
X,197,6541,low
X,317,6541,low
X,17,6541,low
X,37,6541,low
X,137,6541,low
X,257,6541,low
X,257,6541,low
X,237,6541,low
X,237,6541,low
X,77,6541,low
X,57,6541,low
X,57,6541,low
X,237,6541,low
X,277,6541,low
X,137,6541,low
X,357,6541,low
X,37,6541,low
X,117,6541,low
X,37,6541,low
X,37,6541,low
X,337,6541,low
X,277,6541,low
X,137,6541,low
X,317,6541,low
X,157,6541,low
X,337,6541,low
X,77,6541,low
X,77,6541,low
X,57,6541,low
X,217,6541,low
X,257,6541,low
X,197,6541,low
X,157,6541,low
X,357,6541,low
X,37,6541,low
X,137,6541,low
X,217,6541,low
X,277,6541,low
X,117,6541,low
X,77,6541,low
X,17,6541,low
X,17,6541,low
X,217,6541,low
X,17,6541,low
X,17,6541,low
X,57,6541,low
X,177,6541,low
X,277,6541,low
X,137,6541,low
X,317,6541,low
X,217,6541,low
X,217,6541,low
X,237,6541,low
X,357,6541,low
X,337,6541,low
X,257,6541,low
X,17,6541,low
X,77,6541,low
X,37,6541,low
X,137,6541,low
X,77,6541,low
X,277,6541,low
X,157,6541,low
X,37,6541,low
X,177,6541,low
X,197,6541,low
X,337,6541,low
X,17,6541,low
X,137,6541,low
X,117,6541,low
X,157,6541,low
X,57,6541,low
X,277,6541,low
X,257,6541,low
X,157,6541,low
X,177,6541,low
X,17,6541,low
X,277,6541,low
X,57,6541,low
X,257,6541,low
X,37,6541,low
X,197,6541,low
X,357,6541,low
X,337,6541,low
X,77,6541,low
X,337,6541,low
X,217,6541,low
X,177,6541,low
X,57,6541,low
X,317,6541,low
X,37,6541,low
X,157,6541,low
X,77,6541,low
X,57,6541,low
X,217,6541,low
X,77,6541,low
X,277,6541,low
X,357,6541,low
X,357,6541,low
X,117,6541,low
X,77,6541,low
X,37,6541,low
X,117,6541,low
X,57,6541,low
